epoch,train_loss,train_rmsd,train_mdn,val_loss,val_rmsd,val_mdn,seconds
385,2.44043,1.70566,0.73478,3.62229,2.87964,0.74265,609.1
386,2.45202,1.71792,0.73410,3.60634,2.85479,0.75155,606.0
387,2.46299,1.72786,0.73513,3.65437,2.91185,0.74252,611.0
388,2.45887,1.72317,0.73570,3.60630,2.86417,0.74213,598.7
389,2.46153,1.72710,0.73442,3.64272,2.89808,0.74464,602.1
390,2.43882,1.70487,0.73395,3.60360,2.85879,0.74481,603.9
391,2.44910,1.71484,0.73425,3.59812,2.85642,0.74170,602.5
392,2.45731,1.72266,0.73464,3.57692,2.83548,0.74145,610.3
393,2.44649,1.71185,0.73465,3.61142,2.86632,0.74510,610.7
394,2.45704,1.72321,0.73384,3.59081,2.84351,0.74730,615.1
395,2.44824,1.71264,0.73560,3.61495,2.86881,0.74614,602.0
396,2.44118,1.70636,0.73482,3.62240,2.87932,0.74308,608.9
397,2.44308,1.70867,0.73441,3.66130,2.91580,0.74550,636.3
398,2.43970,1.70555,0.73415,3.63815,2.89603,0.74212,599.2
399,2.43360,1.69999,0.73360,3.55414,2.81194,0.74220,626.9
400,2.42929,1.69447,0.73482,3.61299,2.87235,0.74064,603.1
401,2.43565,1.70171,0.73394,3.63862,2.89763,0.74099,601.1
402,2.43760,1.70308,0.73451,3.65128,2.90417,0.74711,609.1
403,2.43662,1.70248,0.73414,3.57559,2.83294,0.74264,599.8
404,2.44727,1.71242,0.73485,3.59549,2.85549,0.74001,599.7
405,2.43023,1.69585,0.73438,3.62164,2.87785,0.74379,605.5
406,2.42174,1.68740,0.73434,3.61103,2.86487,0.74616,598.6
407,2.42276,1.68817,0.73460,3.61212,2.86894,0.74319,622.0
408,2.43623,1.70234,0.73389,3.60012,2.85882,0.74130,633.5
409,2.43846,1.70395,0.73451,3.62879,2.88786,0.74093,635.2
410,2.43867,1.70404,0.73462,3.66051,2.91945,0.74106,629.6
411,2.42157,1.68802,0.73355,3.61649,2.86884,0.74765,622.5
412,2.43757,1.70394,0.73363,3.63766,2.89342,0.74423,619.9
413,2.43192,1.69765,0.73427,3.61334,2.87249,0.74086,618.6
414,2.43285,1.69880,0.73405,3.65021,2.90324,0.74697,632.0
415,2.42634,1.69211,0.73423,3.59796,2.85467,0.74329,611.2
416,2.44288,1.70880,0.73408,3.61130,2.86669,0.74461,618.2
417,2.44005,1.70555,0.73450,3.58218,2.83917,0.74301,620.5
418,2.42768,1.69364,0.73404,3.59728,2.85439,0.74289,615.0
419,2.41817,1.68495,0.73322,3.60379,2.85999,0.74380,616.4
420,2.42741,1.69398,0.73343,3.62889,2.88729,0.74160,618.0
421,2.42873,1.69435,0.73439,3.64086,2.89729,0.74357,631.1
422,2.42585,1.69182,0.73403,3.61015,2.86357,0.74658,620.0
423,2.42735,1.69457,0.73277,3.61076,2.86512,0.74564,614.2
424,2.43431,1.70016,0.73415,3.58962,2.84674,0.74288,596.7
425,2.42270,1.68919,0.73351,3.59722,2.85587,0.74135,609.0
426,2.41701,1.68423,0.73278,3.61583,2.87416,0.74167,610.7
427,2.42385,1.68974,0.73412,3.61067,2.86752,0.74315,610.8
428,2.42123,1.68781,0.73342,3.59886,2.85228,0.74659,609.0
429,2.43006,1.69708,0.73298,3.59820,2.85210,0.74610,605.8
430,2.41768,1.68440,0.73327,3.61501,2.87303,0.74198,607.5
431,2.40526,1.67172,0.73353,3.62787,2.88202,0.74585,596.3
432,2.42946,1.69487,0.73459,3.59152,2.84458,0.74694,939.7
433,2.41655,1.68320,0.73335,3.60109,2.85670,0.74440,608.2
434,2.42258,1.68937,0.73321,3.59323,2.85168,0.74156,610.7
435,2.43566,1.70203,0.73363,3.65238,2.90842,0.74395,605.6
436,2.41811,1.68498,0.73313,3.56957,2.82454,0.74503,605.1
437,2.41264,1.67982,0.73282,3.59137,2.84656,0.74482,687.9
438,2.43130,1.69770,0.73360,3.60877,2.86181,0.74696,607.5
439,2.40830,1.67564,0.73266,3.62366,2.88112,0.74255,609.6
440,2.42201,1.68854,0.73347,3.63354,2.89059,0.74295,743.4
441,2.42395,1.69033,0.73362,3.57863,2.83975,0.73888,642.1
442,2.40504,1.67141,0.73364,3.60894,2.86373,0.74521,604.5
443,2.41540,1.68166,0.73374,3.58922,2.84693,0.74229,602.5
444,2.40272,1.66980,0.73293,3.60246,2.86138,0.74108,688.0
445,2.39954,1.66702,0.73252,3.66224,2.92179,0.74046,602.7
446,2.39356,1.66084,0.73272,3.60037,2.85746,0.74291,601.0
447,2.39924,1.66737,0.73187,3.62819,2.88478,0.74341,654.2
448,2.41055,1.67771,0.73284,3.61575,2.87438,0.74138,610.3
449,2.40674,1.67361,0.73314,3.57808,2.83790,0.74018,610.0
450,2.41398,1.67969,0.73429,3.60696,2.86450,0.74246,609.8
451,2.42043,1.68611,0.73432,3.61227,2.87133,0.74094,610.6
452,2.40575,1.67191,0.73385,3.57635,2.83429,0.74206,610.5
453,2.41520,1.68120,0.73400,3.63586,2.89128,0.74458,611.4
454,2.39381,1.66093,0.73288,3.61841,2.87998,0.73842,610.2
455,2.40651,1.67333,0.73318,3.64646,2.90404,0.74242,609.8
456,2.41050,1.67698,0.73351,3.62060,2.87750,0.74310,613.4
457,2.40825,1.67387,0.73438,3.60602,2.86324,0.74277,610.8
458,2.39269,1.65893,0.73377,3.59463,2.84846,0.74617,614.2
459,2.38554,1.65222,0.73331,3.61470,2.87037,0.74432,611.0
460,2.41483,1.68094,0.73389,3.61038,2.87060,0.73977,617.5
461,2.40552,1.67289,0.73263,3.63372,2.88800,0.74572,612.5
462,2.39854,1.66557,0.73297,3.61477,2.87470,0.74007,610.1
463,2.41302,1.67925,0.73377,3.56287,2.82094,0.74193,612.2
464,2.40864,1.67560,0.73304,3.60929,2.86136,0.74793,604.8
465,2.39524,1.66227,0.73297,3.63320,2.89266,0.74054,608.2
466,2.38534,1.65202,0.73332,3.62374,2.87541,0.74833,608.2
467,2.38611,1.65192,0.73418,3.61124,2.87161,0.73963,610.0
468,2.40216,1.66878,0.73338,3.67740,2.93846,0.73895,607.3
469,2.39537,1.66132,0.73404,3.62990,2.88689,0.74300,608.0
