complex_id,dataset,pose_rank,rmsd,rmsd_lt2,rmsd_lt1,ligand_file,protein_file
5s7n_LU8_B_501,proto_test,1,3.3688,False,False,5s7n_LU8_B_501_ligand_refined.sdf,5s7n_LU8_B_501_protein_refined.pdb
5s7n_LU8_A_501,proto_test,1,4.0602,False,False,5s7n_LU8_A_501_ligand_refined.sdf,5s7n_LU8_A_501_protein_refined.pdb
5s7n_LU8_A_507,proto_test,1,3.3755,False,False,5s7n_LU8_A_507_ligand_refined.sdf,5s7n_LU8_A_507_protein_refined.pdb
5s7n_LU8_A_508,proto_test,1,4.8333,False,False,5s7n_LU8_A_508_ligand_refined.sdf,5s7n_LU8_A_508_protein_refined.pdb
5s7o_LU8_A_508,proto_test,1,4.2666,False,False,5s7o_LU8_A_508_ligand_refined.sdf,5s7o_LU8_A_508_protein_refined.pdb
5s7o_LU8_A_507,proto_test,1,3.0468,False,False,5s7o_LU8_A_507_ligand_refined.sdf,5s7o_LU8_A_507_protein_refined.pdb
5s7o_LU8_A_501,proto_test,1,4.2459,False,False,5s7o_LU8_A_501_ligand_refined.sdf,5s7o_LU8_A_501_protein_refined.pdb
5s7o_LU8_B_501,proto_test,1,3.4063,False,False,5s7o_LU8_B_501_ligand_refined.sdf,5s7o_LU8_B_501_protein_refined.pdb
5s7p_LU8_A_508,proto_test,1,4.6033,False,False,5s7p_LU8_A_508_ligand_refined.sdf,5s7p_LU8_A_508_protein_refined.pdb
5s7p_LU8_B_501,proto_test,1,4.8553,False,False,5s7p_LU8_B_501_ligand_refined.sdf,5s7p_LU8_B_501_protein_refined.pdb
5s7p_LU8_A_507,proto_test,1,3.9526,False,False,5s7p_LU8_A_507_ligand_refined.sdf,5s7p_LU8_A_507_protein_refined.pdb
5s7p_LU8_A_501,proto_test,1,3.7384,False,False,5s7p_LU8_A_501_ligand_refined.sdf,5s7p_LU8_A_501_protein_refined.pdb
5s7q_LU8_A_508,proto_test,1,3.0295,False,False,5s7q_LU8_A_508_ligand_refined.sdf,5s7q_LU8_A_508_protein_refined.pdb
5s7q_LU8_A_507,proto_test,1,3.4254,False,False,5s7q_LU8_A_507_ligand_refined.sdf,5s7q_LU8_A_507_protein_refined.pdb
5s7q_LU8_A_501,proto_test,1,3.9521,False,False,5s7q_LU8_A_501_ligand_refined.sdf,5s7q_LU8_A_501_protein_refined.pdb
5s7q_LU8_B_1802,proto_test,1,3.9213,False,False,5s7q_LU8_B_1802_ligand_refined.sdf,5s7q_LU8_B_1802_protein_refined.pdb
5s7r_LU8_A_501,proto_test,1,3.7594,False,False,5s7r_LU8_A_501_ligand_refined.sdf,5s7r_LU8_A_501_protein_refined.pdb
5s7r_LU8_A_508,proto_test,1,4.0551,False,False,5s7r_LU8_A_508_ligand_refined.sdf,5s7r_LU8_A_508_protein_refined.pdb
5s7r_LU8_A_507,proto_test,1,3.903,False,False,5s7r_LU8_A_507_ligand_refined.sdf,5s7r_LU8_A_507_protein_refined.pdb
5s7r_LU8_B_501,proto_test,1,3.8315,False,False,5s7r_LU8_B_501_ligand_refined.sdf,5s7r_LU8_B_501_protein_refined.pdb
5s7s_LU8_B_501,proto_test,1,4.4644,False,False,5s7s_LU8_B_501_ligand_refined.sdf,5s7s_LU8_B_501_protein_refined.pdb
5s7s_LU8_A_501,proto_test,1,2.8384,False,False,5s7s_LU8_A_501_ligand_refined.sdf,5s7s_LU8_A_501_protein_refined.pdb
5s7s_LU8_A_508,proto_test,1,2.8872,False,False,5s7s_LU8_A_508_ligand_refined.sdf,5s7s_LU8_A_508_protein_refined.pdb
5s7s_LU8_A_509,proto_test,1,4.109,False,False,5s7s_LU8_A_509_ligand_refined.sdf,5s7s_LU8_A_509_protein_refined.pdb
5s7t_LU8_A_507,proto_test,1,3.24,False,False,5s7t_LU8_A_507_ligand_refined.sdf,5s7t_LU8_A_507_protein_refined.pdb
5s7t_LU8_A_501,proto_test,1,3.2919,False,False,5s7t_LU8_A_501_ligand_refined.sdf,5s7t_LU8_A_501_protein_refined.pdb
5s7t_LU8_A_508,proto_test,1,4.001,False,False,5s7t_LU8_A_508_ligand_refined.sdf,5s7t_LU8_A_508_protein_refined.pdb
5s7t_LU8_B_501,proto_test,1,3.1288,False,False,5s7t_LU8_B_501_ligand_refined.sdf,5s7t_LU8_B_501_protein_refined.pdb
5s7u_LU8_A_508,proto_test,1,3.3605,False,False,5s7u_LU8_A_508_ligand_refined.sdf,5s7u_LU8_A_508_protein_refined.pdb
5s7u_LU8_A_507,proto_test,1,3.8979,False,False,5s7u_LU8_A_507_ligand_refined.sdf,5s7u_LU8_A_507_protein_refined.pdb
5s7u_LU8_A_501,proto_test,1,3.0412,False,False,5s7u_LU8_A_501_ligand_refined.sdf,5s7u_LU8_A_501_protein_refined.pdb
5s7u_LU8_B_501,proto_test,1,3.1378,False,False,5s7u_LU8_B_501_ligand_refined.sdf,5s7u_LU8_B_501_protein_refined.pdb
5s7v_LU8_B_501,proto_test,1,4.2107,False,False,5s7v_LU8_B_501_ligand_refined.sdf,5s7v_LU8_B_501_protein_refined.pdb
5s7v_LU8_A_507,proto_test,1,3.1727,False,False,5s7v_LU8_A_507_ligand_refined.sdf,5s7v_LU8_A_507_protein_refined.pdb
5s7v_LU8_A_501,proto_test,1,4.4274,False,False,5s7v_LU8_A_501_ligand_refined.sdf,5s7v_LU8_A_501_protein_refined.pdb
5s7v_LU8_A_508,proto_test,1,4.0482,False,False,5s7v_LU8_A_508_ligand_refined.sdf,5s7v_LU8_A_508_protein_refined.pdb
5s7w_LU8_A_507,proto_test,1,3.3695,False,False,5s7w_LU8_A_507_ligand_refined.sdf,5s7w_LU8_A_507_protein_refined.pdb
5s7w_LU8_A_508,proto_test,1,4.3111,False,False,5s7w_LU8_A_508_ligand_refined.sdf,5s7w_LU8_A_508_protein_refined.pdb
5s7w_LU8_A_501,proto_test,1,3.1637,False,False,5s7w_LU8_A_501_ligand_refined.sdf,5s7w_LU8_A_501_protein_refined.pdb
5s7w_LU8_B_501,proto_test,1,3.2034,False,False,5s7w_LU8_B_501_ligand_refined.sdf,5s7w_LU8_B_501_protein_refined.pdb
5s7x_LU8_A_508,proto_test,1,3.4319,False,False,5s7x_LU8_A_508_ligand_refined.sdf,5s7x_LU8_A_508_protein_refined.pdb
5s7x_LU8_B_501,proto_test,1,3.0812,False,False,5s7x_LU8_B_501_ligand_refined.sdf,5s7x_LU8_B_501_protein_refined.pdb
5s7x_LU8_A_509,proto_test,1,3.5102,False,False,5s7x_LU8_A_509_ligand_refined.sdf,5s7x_LU8_A_509_protein_refined.pdb
5s7x_LU8_A_501,proto_test,1,3.265,False,False,5s7x_LU8_A_501_ligand_refined.sdf,5s7x_LU8_A_501_protein_refined.pdb
5s7y_LU8_A_508,proto_test,1,3.914,False,False,5s7y_LU8_A_508_ligand_refined.sdf,5s7y_LU8_A_508_protein_refined.pdb
5s7y_LU8_A_507,proto_test,1,3.1825,False,False,5s7y_LU8_A_507_ligand_refined.sdf,5s7y_LU8_A_507_protein_refined.pdb
5s7y_LU8_A_501,proto_test,1,3.2465,False,False,5s7y_LU8_A_501_ligand_refined.sdf,5s7y_LU8_A_501_protein_refined.pdb
5s7y_LU8_B_501,proto_test,1,3.114,False,False,5s7y_LU8_B_501_ligand_refined.sdf,5s7y_LU8_B_501_protein_refined.pdb
5s7z_LU8_A_501,proto_test,1,2.8022,False,False,5s7z_LU8_A_501_ligand_refined.sdf,5s7z_LU8_A_501_protein_refined.pdb
5s7z_LU8_A_509,proto_test,1,4.7489,False,False,5s7z_LU8_A_509_ligand_refined.sdf,5s7z_LU8_A_509_protein_refined.pdb
5s7z_LU8_A_508,proto_test,1,3.1197,False,False,5s7z_LU8_A_508_ligand_refined.sdf,5s7z_LU8_A_508_protein_refined.pdb
5s7z_LU8_B_501,proto_test,1,3.569,False,False,5s7z_LU8_B_501_ligand_refined.sdf,5s7z_LU8_B_501_protein_refined.pdb
5s80_LU8_B_501,proto_test,1,3.5886,False,False,5s80_LU8_B_501_ligand_refined.sdf,5s80_LU8_B_501_protein_refined.pdb
5s80_LU8_A_508,proto_test,1,3.2037,False,False,5s80_LU8_A_508_ligand_refined.sdf,5s80_LU8_A_508_protein_refined.pdb
5s80_LU8_A_501,proto_test,1,3.9702,False,False,5s80_LU8_A_501_ligand_refined.sdf,5s80_LU8_A_501_protein_refined.pdb
5s80_LU8_A_509,proto_test,1,3.938,False,False,5s80_LU8_A_509_ligand_refined.sdf,5s80_LU8_A_509_protein_refined.pdb
